  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.0014E+00      1.0011E+00      1.0000E+00      1.0017E+00      1.0009E+00      8.9901E+01      9.0093E+01      1.0000E+00
      1.0005E+00      1.0004E+00      1.0000E+00      1.0006E+00      1.0003E+00      8.9967E+01      9.0028E+01      1.0000E+00
      1.0010E+00      1.0008E+00      1.0000E+00      1.0013E+00      1.0006E+00      8.9945E+01      9.0050E+01      1.0000E+00
      1.0028E+00      1.0022E+00      1.0000E+00      1.0035E+00      1.0019E+00      8.9838E+01      9.0162E+01      1.0000E+00
      1.0068E+00      1.0059E+00      1.0001E+00      1.0099E+00      1.0041E+00      8.9616E+01      9.0423E+01      1.0000E+00
      1.0129E+00      1.0137E+00      1.0004E+00      1.0235E+00      1.0063E+00      8.9214E+01      9.0941E+01      1.0000E+00
      1.0174E+00      1.0295E+00      1.0016E+00      1.0490E+00      1.0000E+00      8.8262E+01      9.2167E+01      1.0000E+00
      9.7622E-01      1.0268E+00      1.0024E+00      1.0680E+00      9.4881E-01      8.8228E+01      9.2634E+01      1.0000E+00
      8.8881E-01      1.0470E+00      1.0041E+00      1.0942E+00      8.4230E-01      8.6785E+01      9.2793E+01      1.0000E+00
      8.8869E-01      1.0471E+00      1.0041E+00      1.0944E+00      8.4216E-01      8.6781E+01      9.2791E+01      1.0000E+00
      9.7617E-01      1.0269E+00      1.0024E+00      1.0682E+00      9.4871E-01      8.8228E+01      9.2636E+01      1.0000E+00
      1.0174E+00      1.0296E+00      1.0016E+00      1.0491E+00      9.9997E-01      8.8264E+01      9.2167E+01      1.0000E+00
      1.0129E+00      1.0138E+00      1.0004E+00      1.0235E+00      1.0063E+00      8.9215E+01      9.0940E+01      1.0000E+00
      1.0068E+00      1.0059E+00      1.0001E+00      1.0099E+00      1.0041E+00      8.9617E+01      9.0423E+01      1.0000E+00
      1.0028E+00      1.0022E+00      1.0000E+00      1.0035E+00      1.0019E+00      8.9838E+01      9.0162E+01      1.0000E+00
      1.0010E+00      1.0008E+00      1.0000E+00      1.0013E+00      1.0006E+00      8.9945E+01      9.0050E+01      1.0000E+00
      1.0019E+00      1.0014E+00      1.0000E+00      1.0024E+00      1.0013E+00      8.9921E+01      9.0077E+01      1.0000E+00
      1.0050E+00      1.0039E+00      1.0000E+00      1.0066E+00      1.0034E+00      8.9768E+01      9.0243E+01      1.0000E+00
      1.0121E+00      1.0105E+00      1.0002E+00      1.0181E+00      1.0078E+00      8.9457E+01      9.0619E+01      1.0000E+00
      1.0225E+00      1.0216E+00      1.0009E+00      1.0394E+00      1.0136E+00      8.9131E+01      9.1146E+01      1.0000E+00
      1.0402E+00      1.0401E+00      1.0028E+00      1.0715E+00      1.0268E+00      8.8441E+01      9.1810E+01      1.0000E+00
      1.1241E+00      1.1565E+00      1.0364E+00      1.2310E+00      1.0035E+00      7.7395E+01      1.0076E+02      1.0000E+00
      7.0234E-01      1.2798E+00      1.2130E+00      1.6805E+00      4.4269E-01      7.1464E+01      1.2091E+02      1.0000E+00
      7.0224E-01      1.2797E+00      1.2132E+00      1.6809E+00      4.4261E-01      7.1465E+01      1.2091E+02      1.0000E+00
      1.1241E+00      1.1566E+00      1.0365E+00      1.2312E+00      1.0035E+00      7.7400E+01      1.0076E+02      1.0000E+00
      1.0403E+00      1.0401E+00      1.0028E+00      1.0716E+00      1.0268E+00      8.8445E+01      9.1807E+01      1.0000E+00
      1.0225E+00      1.0216E+00      1.0009E+00      1.0394E+00      1.0136E+00      8.9132E+01      9.1145E+01      1.0000E+00
      1.0121E+00      1.0105E+00      1.0002E+00      1.0181E+00      1.0078E+00      8.9458E+01      9.0619E+01      1.0000E+00
      1.0050E+00      1.0039E+00      1.0000E+00      1.0066E+00      1.0034E+00      8.9768E+01      9.0243E+01      1.0000E+00
      1.0019E+00      1.0014E+00      1.0000E+00      1.0024E+00      1.0013E+00      8.9921E+01      9.0077E+01      1.0000E+00
      1.0029E+00      1.0021E+00      1.0000E+00      1.0037E+00      1.0023E+00      8.9915E+01      9.0091E+01      1.0000E+00
      1.0079E+00      1.0060E+00      1.0001E+00      1.0104E+00      1.0059E+00      8.9742E+01      9.0281E+01      1.0000E+00
      1.0202E+00      1.0162E+00      1.0005E+00      1.0282E+00      1.0146E+00      8.9354E+01      9.0730E+01      1.0000E+00
      1.0406E+00      1.0369E+00      1.0023E+00      1.0640E+00      1.0260E+00      8.8529E+01      9.1731E+01      1.0000E+00
      1.0353E+00      1.0429E+00      1.0046E+00      1.0992E+00      1.0171E+00      8.8860E+01      9.0806E+01      1.0000E+00
      1.0586E+00      1.1943E+00      1.0499E+00      1.2708E+00      9.2435E-01      7.5737E+01      1.0338E+02      1.0000E+00
      1.0589E+00      1.1943E+00      1.0499E+00      1.2708E+00      9.2449E-01      7.5721E+01      1.0340E+02      1.0000E+00
      1.0354E+00      1.0429E+00      1.0046E+00      1.0991E+00      1.0172E+00      8.8866E+01      9.0799E+01      1.0000E+00
      1.0407E+00      1.0368E+00      1.0023E+00      1.0639E+00      1.0260E+00      8.8530E+01      9.1729E+01      1.0000E+00
